Date,Mine & HODL ETH Rev,Mine & Sell USD Rev,50% Sale ETH Rev,50% sale USD Rev,ETH Price,Mine & HODL ETH Accume,Mine & Sell USD Accumulated,50 ETH Accumulated,50% USD Accumulated,50% ETH USD Value,Mine & HODL ETH Value Accumulated (USD),50/50 Val,Rig Value,Mine & HODL,Mine & Sell,50% Sell 50% HODL,Buy ETH Directly,GPUStraight Line,GPU Buy Back Value,Electricity paid,Total Electricity Paid,Days Run,Price of ETH
7/5/2018,0.01887,8.82,0.01,4.41,467.55,3.5635,2541.63,1.78,1270.82,833.06,1666.11,2103.87,2354.79,3617.71,4493.23,4055.47,1668.46,2354.79,1882.97,0.96,-403.2,175,467.55
7/6/2018,0.01984,9.32,0.01,4.66,469.93,3.58334,2550.96,1.79,1275.48,841.96,1683.92,2117.44,2342.47,3620.88,4487.92,4054.4,1676.95,2342.47,1882.97,0.96,-405.5,176,469.93
7/7/2018,0.01941,9.43,0.01,4.72,485.81,3.60275,2560.39,1.8,1280.19,875.13,1750.25,2155.32,2330.14,3672.58,4482.72,4077.65,1733.62,2330.14,1882.97,0.96,-407.81,177,485.81
7/8/2018,0.01834,8.92,0.01,4.46,486.19,3.62109,2569.31,1.81,1284.65,880.27,1760.54,2164.92,2317.81,3668.23,4477,4072.62,1734.97,2317.81,1882.97,0.96,-410.11,178,486.19
7/9/2018,0.01783,8.41,0.01,4.2,471.48,3.63892,2577.71,1.82,1288.86,857.84,1715.68,2146.7,2305.48,3608.74,4470.78,4039.76,1682.48,2305.48,1882.97,0.96,-412.42,179,471.48
7/10/2018,0.01773,7.67,0.01,3.84,432.69,3.65666,2585.39,1.83,1292.69,791.1,1582.2,2083.79,2293.15,3460.63,4463.82,3962.22,1544.06,2293.15,1882.97,0.96,-414.72,180,432.69
7/11/2018,0.0186,8.29,0.01,4.14,445.59,3.67525,2593.67,1.84,1296.84,818.83,1637.66,2115.66,2280.82,3501.45,4457.47,3979.46,1590.09,2280.82,1852.02,0.96,-417.02,181,445.59
7/12/2018,0.0187,8.06,0.01,4.03,430.91,3.69395,2601.73,1.85,1300.87,795.88,1591.76,2096.75,2268.49,3440.93,4450.9,3945.91,1537.71,2268.49,1852.02,0.96,-419.33,182,430.91
7/13/2018,0.01884,8.15,0.01,4.07,432.46,3.7128,2609.88,1.86,1304.94,802.82,1605.64,2107.76,2256.16,3440.17,4444.41,3942.29,1543.24,2256.16,1852.02,0.96,-421.63,183,432.46
7/14/2018,0.02016,8.74,0.01,4.37,433.74,3.73296,2618.62,1.87,1309.31,809.57,1619.13,2118.88,2243.84,3439.03,4438.52,3938.78,1547.81,2243.84,1852.02,0.96,-423.94,184,433.74
7/15/2018,0.0207,9.31,0.01,4.65,449.62,3.75366,2627.93,1.88,1313.97,843.86,1687.72,2157.83,2231.51,3492.99,4433.2,3963.09,1604.47,2231.51,1836.18,0.96,-426.24,185,449.62
7/16/2018,0.01794,8.59,0.01,4.29,478.75,3.7716,2636.52,1.89,1318.26,902.83,1805.65,2221.09,2219.18,3596.29,4427.15,4011.72,1708.42,2219.18,1804.5,0.96,-428.54,186,478.75
7/17/2018,0.01779,8.88,0.01,4.44,499.06,3.78939,2645.4,1.89,1322.7,945.57,1891.13,2268.27,2206.85,3667.13,4421.4,4044.27,1780.9,2206.85,1804.5,0.96,-430.85,187,499.06
7/18/2018,0.01757,8.42,0.01,4.21,479.02,3.80696,2653.82,1.9,1326.91,911.81,1823.61,2238.71,2194.52,3584.98,4415.19,4000.08,1709.39,2194.52,1790.34,0.96,-433.15,188,479.02
7/19/2018,0.01783,8.35,0.01,4.18,468.65,3.82479,2662.17,1.91,1331.09,896.24,1792.49,2227.33,2182.19,3539.22,4408.91,3974.07,1672.38,2182.19,1790.34,0.96,-435.46,189,468.65
7/20/2018,0.01802,8.09,0.01,4.04,448.84,3.84281,2670.26,1.92,1335.13,862.4,1724.81,2197.53,2169.86,3456.91,4402.36,3929.64,1601.69,2169.86,1790.34,0.96,-437.76,190,448.84
7/21/2018,0.01914,8.82,0.01,4.41,461.04,3.86195,2679.08,1.93,1339.54,890.26,1780.51,2229.8,2157.53,3497.98,4396.56,3947.27,1645.23,2157.53,1778.34,0.96,-440.06,191,461.04
7/22/2018,0.01826,8.36,0.01,4.18,457.65,3.88021,2687.44,1.94,1343.72,887.89,1775.78,2231.61,2145.21,3478.61,4390.28,3934.45,1633.13,2145.21,1762.96,0.96,-442.37,192,457.65
7/23/2018,0.01754,7.89,0.01,3.94,449.63,3.89775,2695.33,1.95,1347.66,876.27,1752.55,2223.94,2132.88,3440.75,4383.53,3912.14,1604.51,2132.88,1751.2,0.96,-444.67,193,449.63
7/24/2018,0.01786,8.56,0.01,4.28,479.47,3.91561,2703.89,1.96,1351.94,938.71,1877.42,2290.65,2120.55,3550.99,4377.46,3964.22,1710.99,2120.55,1751.2,0.96,-446.98,194,479.47
7/25/2018,0.01757,8.28,0.01,4.14,471.28,3.93317,2712.17,1.97,1356.08,926.81,1853.63,2282.9,2108.22,3512.57,4371.11,3941.84,1681.77,2108.22,1751.2,0.96,-449.28,195,471.28
7/26/2018,0.01737,8.03,0.01,4.01,462.03,3.95054,2720.19,1.98,1360.1,912.64,1825.27,2272.73,2095.89,3469.58,4364.5,3917.04,1648.76,2095.89,1736.8,0.96,-451.58,196,462.03
7/27/2018,0.01746,8.2,0.01,4.1,469.69,3.968,2728.39,1.98,1364.2,931.87,1863.73,2296.06,2083.56,3493.41,4358.07,3925.74,1676.09,2083.56,1736.8,0.96,-453.89,197,469.69
7/28/2018,0.01745,8.17,0.01,4.09,468.55,3.98545,2736.57,1.99,1368.28,933.69,1867.38,2301.98,2071.23,3482.42,4351.61,3917.02,1672.03,2071.23,1736.8,0.96,-456.19,198,468.55
7/29/2018,0.01724,8.04,0.01,4.02,466.2,4.00269,2744.6,2,1372.3,933.03,1866.05,2305.33,2058.9,3466.46,4345.01,3905.74,1663.64,2058.9,1736.8,0.96,-458.5,199,466.2
7/30/2018,0.01723,7.87,0.01,3.93,456.56,4.01992,2752.47,2.01,1376.24,917.67,1835.34,2293.9,2046.58,3421.11,4338.25,3879.68,1629.24,2046.58,1736.8,0.96,-460.8,200,456.56
7/31/2018,0.01732,7.48,0.01,3.74,431.99,4.03724,2759.95,2.02,1379.98,872.02,1744.05,2252,2034.25,3315.19,4331.1,3823.14,1541.56,2034.25,1736.8,0.96,-463.1,201,431.99
8/1/2018,0.0177,7.43,0.01,3.72,419.87,4.05494,2767.39,2.03,1383.69,851.27,1702.55,2234.97,2021.92,3259.06,4323.89,3791.48,1498.31,2021.92,1726,0.96,-465.41,202,419.87
8/2/2018,0.01712,7.03,0.01,3.52,410.83,4.07206,2774.42,2.04,1387.21,836.46,1672.92,2223.67,2009.59,3214.8,4316.3,3765.55,1466.05,2009.59,1710.63,0.96,-467.71,203,410.83
8/3/2018,0.01753,7.32,0.01,3.66,417.62,4.08958,2781.74,2.04,1390.87,853.95,1707.89,2244.81,1997.26,3235.14,4308.98,3772.06,1490.28,1997.26,1695.03,0.96,-470.02,204,417.62
8/4/2018,0.01721,7,0.01,3.5,406.91,4.10679,2788.74,2.05,1394.37,835.55,1671.09,2229.92,1984.93,3183.71,4301.35,3742.53,1452.06,1984.93,1695.03,0.96,-472.32,205,406.91
8/5/2018,0.01703,6.96,0.01,3.48,408.81,4.12382,2795.7,2.06,1397.85,842.93,1685.86,2240.78,1972.6,3183.84,4293.68,3738.76,1458.84,1972.6,1682.55,0.96,-474.62,206,408.81
8/6/2018,0.01705,6.9,0.01,3.45,404.95,4.14087,2802.61,2.07,1401.3,838.42,1676.85,2239.73,1960.27,3160.19,4285.95,3723.07,1445.07,1960.27,1682.55,0.96,-476.93,207,404.95
8/7/2018,0.01787,6.76,0.01,3.38,377.94,4.15874,2809.36,2.08,1404.68,785.88,1571.76,2190.56,1947.95,3040.47,4278.07,3659.27,1348.68,1947.95,1682.55,0.96,-479.23,208,377.94
8/8/2018,0.01907,6.78,0.01,3.39,355.57,4.17781,2816.14,2.09,1408.07,742.75,1485.5,2150.82,1935.62,2939.58,4270.22,3604.9,1268.86,1935.62,1682.55,0.96,-481.54,209,355.57
8/9/2018,0.01866,6.78,0.01,3.39,363.51,4.19647,2822.93,2.1,1411.46,762.73,1525.46,2174.19,1923.29,2964.91,4262.37,3613.64,1297.19,1923.29,1682.55,0.96,-483.84,210,363.51
8/10/2018,0.01804,5.98,0.01,2.99,331.57,4.21452,2828.91,2.11,1414.45,698.7,1397.41,2113.16,1910.96,2822.22,4253.72,3537.97,1183.21,1910.96,1682.55,0.96,-486.14,211,331.57
8/11/2018,0.0173,5.5,0.01,2.75,318.01,4.23182,2834.41,2.12,1417.2,672.88,1345.76,2090.08,1898.63,2755.94,4244.59,3500.27,1134.82,1898.63,1670.07,0.96,-488.45,212,318.01
8/12/2018,0.01742,5.54,0.01,2.77,318.2,4.24924,2839.95,2.12,1419.98,676.05,1352.11,2096.03,1886.3,2747.66,4235.5,3491.58,1135.5,1886.3,1670.07,0.96,-490.75,213,318.2
8/13/2018,0.01761,5,0.01,2.5,284.03,4.26685,2844.95,2.13,1422.48,605.96,1211.91,2028.43,1873.97,2592.83,4225.87,3409.35,1013.56,1873.97,1670.07,0.96,-493.06,214,284.03
8/14/2018,0.01753,4.88,0.01,2.44,278.31,4.28438,2849.83,2.14,1424.92,596.19,1192.39,2021.11,1861.64,2558.67,4216.12,3387.39,993.15,1861.64,1670.07,0.96,-495.36,215,278.31
8/15/2018,0.01773,4.99,0.01,2.49,281.24,4.30211,2854.82,2.15,1427.41,604.96,1209.92,2032.37,1849.32,2561.58,4206.47,3384.02,1003.61,1849.32,1670.07,0.96,-497.66,216,281.24
8/16/2018,0.01802,5.17,0.01,2.58,286.8,4.32013,2859.99,2.16,1429.99,619.51,1239.01,2049.5,1836.99,2576.03,4197.01,3386.52,1023.45,1836.99,1653.27,0.96,-499.97,217,286.8
8/17/2018,0.0189,6,0.01,3,317.57,4.33903,2865.99,2.17,1433,688.97,1377.95,2121.97,1824.66,2700.33,4188.38,3444.35,1133.25,1824.66,1653.27,0.96,-502.27,218,317.57
8/18/2018,0.0179,5.28,0.01,2.64,294.85,4.35693,2871.27,2.18,1435.63,642.32,1284.64,2077.95,1812.33,2592.39,4179.02,3385.71,1052.18,1812.33,1639.61,0.96,-504.58,219,294.85
8/19/2018,0.01774,5.32,0.01,2.66,299.62,4.37467,2876.58,2.19,1438.29,655.37,1310.74,2093.66,1800,2603.86,4169.7,3386.78,1069.2,1800,1639.61,0.96,-506.88,220,299.62
8/20/2018,0.01763,4.78,0.01,2.39,270.81,4.39231,2881.36,2.2,1440.68,594.74,1189.48,2035.42,1787.67,2467.97,4159.85,3313.91,966.39,1787.67,1618.01,0.96,-509.18,221,270.81
8/21/2018,0.0175,4.92,0.01,2.46,281.13,4.40981,2886.28,2.2,1443.14,619.86,1239.73,2063,1775.34,2503.58,4150.13,3326.86,1003.22,1775.34,1618.01,0.96,-511.49,222,281.13
8/22/2018,0.01755,4.75,0.01,2.37,270.37,4.42736,2891.03,2.21,1445.51,598.51,1197.03,2044.03,1763.01,2446.25,4140.25,3293.25,964.82,1763.01,1595.21,0.96,-513.79,223,270.37
8/23/2018,0.01801,4.97,0.01,2.48,275.83,4.44537,2895.99,2.22,1448,613.08,1226.17,2061.08,1750.68,2460.76,4130.58,3295.67,984.3,1750.68,1595.21,0.96,-516.1,224,275.83
8/24/2018,0.01848,5.2,0.01,2.6,281.37,4.46385,2901.19,2.23,1450.6,628,1255.99,2078.59,1738.36,2475.95,4121.15,3298.55,1004.07,1738.36,1578.41,0.96,-518.4,225,281.37
8/25/2018,0.01757,4.88,0.01,2.44,277.56,4.48142,2906.07,2.24,1453.04,621.93,1243.86,2074.97,1726.03,2449.19,4111.39,3280.29,990.48,1726.03,1578.41,0.96,-520.7,226,277.56
8/26/2018,0.01776,4.87,0.01,2.44,274.3,4.49918,2910.94,2.25,1455.47,617.06,1234.13,2072.53,1713.7,2424.82,4101.63,3263.22,978.84,1713.7,1578.41,0.96,-523.01,227,274.3
8/27/2018,0.0176,5.07,0.01,2.53,288.02,4.51678,2916.01,2.26,1458.01,650.46,1300.92,2108.47,1701.37,2476.98,4092.07,3284.53,1027.8,1701.37,1578.41,0.96,-525.31,228,288.02
8/28/2018,0.01761,5.2,0.01,2.6,295.55,4.53439,2921.22,2.27,1460.61,670.07,1340.14,2130.68,1689.04,2501.57,4082.64,3292.1,1054.67,1689.04,1578.41,0.96,-527.62,229,295.55
8/29/2018,0.01796,5.18,0.01,2.59,288.67,4.55235,2926.4,2.28,1463.2,657.06,1314.13,2120.26,1676.71,2460.92,4073.19,3267.06,1030.12,1676.71,1572.41,0.96,-529.92,230,288.67
8/30/2018,0.01797,5.11,0.01,2.55,284.15,4.57032,2931.51,2.29,1465.75,649.33,1298.66,2115.08,1664.38,2430.82,4063.67,3247.24,1013.99,1664.38,1553.69,0.96,-532.22,231,284.15
8/31/2018,0.01786,5.03,0.01,2.52,281.66,4.58819,2936.54,2.29,1468.27,646.15,1292.31,2114.42,1652.05,2409.84,4054.06,3231.95,1005.11,1652.05,1525.69,0.96,-534.53,232,281.66
9/1/2018,0.01794,5.3,0.01,2.65,295.36,4.60613,2941.84,2.3,1470.92,680.23,1360.47,2151.15,1639.73,2463.36,4044.73,3254.04,1054,1639.73,1519.64,0.96,-536.83,233,295.36
9/2/2018,0.01819,5.37,0.01,2.68,295.02,4.62432,2947.2,2.31,1473.6,682.13,1364.27,2155.74,1627.4,2452.53,4035.46,3244,1052.78,1627.4,1512.45,0.96,-539.14,234,295.02
9/3/2018,0.01807,5.22,0.01,2.61,288.97,4.64238,2952.42,2.32,1476.21,670.75,1341.51,2146.97,1615.07,2415.14,4026.05,3220.6,1031.19,1615.07,1512.45,0.96,-541.44,235,288.97
9/4/2018,0.01822,5.2,0.01,2.6,285.23,4.6606,2957.62,2.33,1478.81,664.67,1329.34,2143.48,1602.74,2388.34,4016.62,3202.48,1017.85,1602.74,1512.45,0.96,-543.74,236,285.23
9/5/2018,0.01792,4.09,0.01,2.05,228.27,4.67852,2961.71,2.34,1480.86,533.98,1067.97,2014.84,1590.41,2112.33,4006.07,3059.2,814.58,1590.41,1512.45,0.96,-546.05,237,228.27
9/6/2018,0.01827,4.19,0.01,2.1,229.52,4.6968,2965.91,2.35,1482.95,539,1078.01,2021.96,1578.08,2107.74,3995.64,3051.69,819.04,1578.08,1512.45,0.96,-548.35,238,229.52
9/7/2018,0.01827,3.93,0.01,1.97,215.14,4.71507,2969.84,2.36,1484.92,507.2,1014.4,1992.12,1565.75,2029.5,3984.93,3007.22,767.73,1565.75,1512.45,0.96,-550.66,239,215.14
9/8/2018,0.0183,3.6,0.01,1.8,196.77,4.73337,2973.44,2.37,1486.72,465.69,931.39,1952.41,1553.42,1931.85,3973.9,2952.88,702.18,1553.42,1512.45,0.96,-552.96,240,196.77
9/9/2018,0.01927,3.78,0.01,1.89,195.99,4.75264,2977.21,2.38,1488.61,465.74,931.47,1954.34,1541.1,1917.3,3963.05,2940.17,699.39,1541.1,1512.45,0.96,-555.26,241,195.99
9/10/2018,0.01922,3.79,0.01,1.89,197.14,4.77186,2981,2.39,1490.5,470.36,940.73,1960.86,1528.77,1911.92,3952.2,2932.06,703.5,1528.77,1512.45,0.96,-557.57,242,197.14
9/11/2018,0.01949,3.61,0.01,1.8,185.15,4.79136,2984.61,2.4,1492.31,443.56,887.12,1935.87,1516.44,1843.69,3941.18,2892.43,660.71,1516.44,1512.45,0.96,-559.87,243,185.15
9/12/2018,0.01988,3.64,0.01,1.82,183.03,4.81124,2988.25,2.41,1494.13,440.3,880.6,1934.43,1512.45,1830.88,3938.53,2884.7,653.14,1504.11,1512.45,0.96,-562.18,244,183.03
9/13/2018,0.02042,4.31,0.01,2.16,211.27,4.83166,2992.57,2.42,1496.28,510.39,1020.78,2006.67,1509.57,1965.88,3937.66,2951.77,753.92,1491.78,1509.57,0.96,-564.48,245,211.27
9/14/2018,0.01971,4.12,0.01,2.06,208.87,4.85137,2996.68,2.43,1498.34,506.65,1013.31,2004.99,1509.57,1956.09,3939.47,2947.78,745.35,1479.45,1509.57,0.96,-566.78,246,208.87
9/15/2018,0.01964,4.35,0.01,2.18,221.63,4.87101,3001.04,2.44,1500.52,539.78,1079.56,2040.3,1509.57,2020.05,3941.52,2980.78,790.89,1467.12,1509.57,0.96,-569.09,247,221.63
9/16/2018,0.01978,4.35,0.01,2.18,220.12,4.89079,3005.39,2.45,1502.7,538.28,1076.56,2040.98,1509.57,2014.74,3943.57,2979.16,785.5,1454.79,1509.57,0.96,-571.39,248,220.12
9/17/2018,0.01975,3.87,0.01,1.94,196.04,4.91055,3009.26,2.46,1504.63,481.33,962.66,1985.96,1509.57,1898.54,3945.14,2921.84,699.57,1442.47,1509.57,0.96,-573.7,249,196.04
9/18/2018,0.01961,4.09,0.01,2.04,208.39,4.93015,3013.35,2.47,1506.67,513.7,1027.39,2020.37,1509.57,1960.97,3946.92,2953.95,743.64,1430.14,1509.57,0.96,-576,250,208.39
9/19/2018,0.01979,4.15,0.01,2.08,209.78,4.94994,3017.5,2.47,1508.75,519.2,1038.4,2027.95,1509.57,1969.67,3948.77,2959.22,748.6,1417.81,1509.57,0.96,-578.3,251,209.78
9/20/2018,0.01956,4.4,0.01,2.2,224.76,4.9695,3021.9,2.48,1510.95,558.47,1116.94,2069.42,1509.57,2045.91,3950.86,2998.39,802.06,1405.48,1509.57,0.96,-580.61,252,224.76
9/21/2018,0.02011,4.98,0.01,2.49,247.69,4.98961,3026.88,2.49,1513.44,617.94,1235.88,2131.38,1509.57,2162.54,3953.54,3058.04,883.88,1393.15,1509.57,0.96,-582.91,253,247.69
9/22/2018,0.01893,4.56,0.01,2.28,240.78,5.00854,3031.44,2.5,1515.72,602.98,1205.96,2118.7,1509.57,2130.31,3955.79,3043.05,859.23,1380.82,1509.57,0.96,-585.22,254,240.78
9/23/2018,0.01908,4.67,0.01,2.33,244.55,5.02762,3036.1,2.51,1518.05,614.75,1229.5,2132.8,1509.57,2151.56,3958.16,3054.86,872.68,1368.49,1509.57,0.96,-587.52,255,244.55
9/24/2018,0.01927,4.39,0.01,2.2,227.92,5.04689,3040.49,2.52,1520.25,575.14,1150.29,2095.39,1509.57,2070.04,3960.24,3015.14,813.34,1356.16,1509.57,0.96,-589.82,256,227.92
9/25/2018,0.01937,4.25,0.01,2.12,219.2,5.06627,3044.74,2.53,1522.37,555.26,1110.53,2077.63,1509.57,2027.97,3962.19,2995.08,782.22,1343.84,1509.57,0.96,-592.13,257,219.2
9/26/2018,0.01902,4.07,0.01,2.04,214.21,5.08529,3048.81,2.54,1524.41,544.66,1089.32,2069.07,1509.57,2004.46,3963.96,2984.21,764.41,1331.51,1509.57,0.96,-594.43,258,214.21
9/27/2018,0.01906,4.37,0.01,2.18,229.09,5.10434,3053.18,2.55,1526.59,584.68,1169.35,2111.27,1509.57,2082.19,3966.02,3024.1,817.51,1319.18,1509.57,0.96,-596.74,259,229.09
9/28/2018,0.01909,4.23,0.01,2.11,221.56,5.12343,3057.41,2.56,1528.71,567.57,1135.15,2096.28,1502.85,2038.96,3961.22,3000.09,790.64,1306.85,1502.85,0.96,-599.04,260,221.56
9/29/2018,0.0193,4.46,0.01,2.23,231.32,5.14273,3061.87,2.57,1530.94,594.81,1189.62,2125.75,1502.85,2091.13,3963.38,3027.26,825.47,1294.52,1502.85,0.96,-601.34,261,231.32
9/30/2018,0.01914,4.45,0.01,2.23,232.6,5.16187,3066.33,2.58,1533.16,600.33,1200.65,2133.49,1502.85,2099.86,3965.53,3032.69,830.04,1282.19,1502.85,0.96,-603.65,262,232.6
10/1/2018,0.01938,4.47,0.01,2.24,230.89,5.18125,3070.8,2.59,1535.4,598.15,1196.3,2133.55,1502.85,2093.2,3967.7,3030.45,823.93,1269.86,1502.85,0.96,-605.95,263,230.89
10/2/2018,0.01957,4.41,0.01,2.21,225.41,5.20081,3075.21,2.6,1537.61,586.16,1172.32,2123.76,1493.73,2057.79,3960.69,3009.24,804.38,1257.53,1493.73,0.96,-608.26,264,225.41
10/3/2018,0.01929,4.24,0.01,2.12,219.97,5.2201,3079.45,2.61,1539.73,574.13,1148.27,2113.86,1493.73,2031.44,3962.62,2997.03,784.97,1245.21,1493.73,0.96,-610.56,265,219.97
